day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20250803,93461349,0,b,B,300.17676381465924,22.70659154523688,17.9522647857666,23.595951080322266,3.329298973083496,6.349506855010986,2.516172409057617,112.58572387695312,16,0.05460874363780022,0.035258498042821884,4.0,22.0,12.0,2.498078952905233,20.0,29.0,22.0,22.0,3.0,25.0
20250803,93461350,0,b,B,300.1767404012158,22.706613556101637,18.029239654541016,23.58677101135254,3.066929340362549,6.425074100494385,2.3250572681427,116.2119369506836,13,0.035773903131484985,0.023088298738002777,4.0,20.0,8.0,2.3210973962182573,16.0,26.0,20.0,20.0,0.0,22.0
20250803,93461351,0,b,B,300.1767530987427,22.706507398584105,18.10694694519043,23.828908920288086,3.0513298511505127,6.365622520446777,2.0848124027252197,89.50202941894531,15,0.051245857030153275,0.03232288360595703,4.0,30.0,3.0,2.0758577332200536,19.0,25.0,29.0,29.0,5.0,20.0
20250803,93461352,0,b,B,300.17676164347193,22.706600737193373,18.18507957458496,23.585203170776367,3.0315775871276855,6.38203763961792,2.031952381134033,97.22685241699219,19,0.053244270384311676,0.02752489410340786,4.0,30.0,4.0,2.0221530628206335,23.0,30.0,30.0,30.0,0.0,26.0
20250803,93461353,0,b,B,300.17669633722073,22.706400662937483,18.264118194580078,23.59562110900879,3.2025222778320312,6.39797830581665,2.0699517726898193,88.81202697753906,22,0.045522645115852356,0.023704450577497482,4.0,32.0,5.0,2.0445235303790645,29.0,36.0,31.0,30.0,3.0,31.0
20250803,93461354,0,b,B,300.1768105790753,22.706567856474912,18.34335708618164,23.704784393310547,3.3732755184173584,6.4185380935668945,1.5095239877700806,42.33094024658203,2,0.05237111076712608,0.026075853034853935,4.0,32.0,9.0,1.5445036464114639,4.0,4.0,17.0,17.0,2.0,4.0
20250803,93461355,0,b,B,300.176774489017,22.706550133929866,18.423391342163086,23.59815216064453,3.5168709754943848,6.408904075622559,2.710416793823242,121.21955871582031,14,0.04189233481884003,0.03193702921271324,4.0,20.0,9.0,2.7035668672312503,18.0,34.0,21.0,20.0,1.0,22.0
20250803,93461356,0,b,B,300.1767588136549,22.706393563453386,18.50411033630371,23.604778289794922,3.756223201751709,6.474412441253662,2.1118392944335938,81.06515502929688,22,0.046450983732938766,0.03178659826517105,4.0,27.0,4.0,2.091752759246493,28.0,36.0,28.0,27.0,0.0,29.0
20250803,93461357,0,b,B,300.176899216405,22.70659281319988,18.58502769470215,23.822776794433594,3.7321767807006836,6.487728118896484,2.122772693634033,83.75985717773438,6,0.0868758112192154,0.04725383594632149,4.0,24.0,8.0,2.1154329972391057,10.0,14.0,12.0,12.0,3.0,11.0
20250803,93461358,0,b,B,300.1767407534883,22.70658853978161,18.666845321655273,23.684293746948242,3.1498665809631348,6.446459770202637,1.7598923444747925,69.33199310302734,16,0.049731411039829254,0.02897380106151104,4.0,32.0,3.0,1.7426912216794694,18.0,25.0,30.0,30.0,6.0,18.0
20250803,93461359,0,b,B,300.176726956568,22.706461736779705,18.74923324584961,23.80559539794922,3.0385780334472656,6.511518478393555,2.271333694458008,94.33191680908203,17,0.04358096048235893,0.027773035690188408,4.0,30.0,4.0,2.255289534242838,23.0,31.0,27.0,27.0,3.0,26.0
20250803,93461360,0,b,B,300.1767677330128,22.706460889140754,18.832048416137695,23.59324836730957,3.7915854454040527,6.415792942047119,2.2441749572753906,98.69467163085938,21,0.04867471382021904,0.03397519513964653,4.0,29.0,6.0,2.2346532560495347,25.0,44.0,30.0,29.0,0.0,28.0
20250803,93461361,0,b,B,300.1767720840056,22.706439390579167,18.91543197631836,23.60801124572754,3.5224804878234863,6.3530755043029785,2.3796348571777344,99.10250854492188,19,0.03690429776906967,0.015840476378798485,4.0,24.0,5.0,2.3719350903465153,22.0,30.0,24.0,24.0,3.0,26.0
20250803,93461362,0,b,B,300.1768124538144,22.7065719851581,18.999208450317383,23.59930419921875,3.275887966156006,6.344696998596191,2.5902798175811768,101.89521026611328,15,0.03667381778359413,0.018564797937870026,4.0,21.0,4.0,2.57815954816707,19.0,25.0,22.0,21.0,3.0,23.0
20250803,93461363,0,b,B,300.1767784412294,22.706311403283884,19.08388900756836,23.6020450592041,3.05436635017395,6.34264612197876,2.694756269454956,114.73217010498047,17,0.032862745225429535,0.020606689155101776,4.0,20.0,12.0,2.6733394906852914,21.0,31.0,21.0,21.0,0.0,25.0
20250803,93461364,0,b,B,300.1768184828629,22.706545243830885,19.16863441467285,23.817188262939453,3.06190824508667,6.346402168273926,1.6584779024124146,42.77457046508789,2,0.06230312958359718,0.04247056320309639,4.0,27.0,4.0,1.6552945534581318,2.0,3.0,29.0,28.0,0.0,2.0
20250803,93461365,0,b,B,300.1767751203408,22.70650092422049,19.254230499267578,23.80348014831543,3.9096710681915283,6.377277851104736,2.206916570663452,103.82793426513672,17,0.048179153352975845,0.033025484532117844,4.0,25.0,5.0,2.1876968794491374,19.0,25.0,24.0,24.0,3.0,23.0
